"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"1025","Cdk13",-0.0797697607030319,0.629,0.9752402813442,"cyclin-dependent kinase 13","blue",0.111986068838092,0.668715988991348
"1026","Fam135a",-0.0858708190659714,0.6302,0.9752402813442,"family with sequence similarity 135, member A","blue",0.0545327110397369,0.835329305526624
"1027","Cd164",-0.0482769313861304,0.6316,0.9752402813442,"CD164 antigen","blue",-0.0341224929663289,0.896557586618753
"1028","Hivep3",0.120330338333268,0.632,0.9752402813442,"human immunodeficiency virus type I enhancer binding protein 3","blue",0.114942132334211,0.660457771675661
"1029","Tango6",-0.0994799046780837,0.6322,0.9752402813442,"transport and golgi organization 6","blue",0.170322513231498,0.513389430593536
"1030","Hdgfl3",-0.06244381631564,0.6328,0.9752402813442,"HDGF like 3","blue",0.29194431347283,0.255529435924838
"1031","Jak1",-0.0391685033616271,0.6334,0.9752402813442,"Janus kinase 1","blue",0.131441545051132,0.615063854130567
"1032","Fam135b",-0.0944242870602725,0.6338,0.9752402813442,"family with sequence similarity 135, member B","blue",0.258322965355761,0.316782533615227
"1033","Gpr61",-0.0982401642423056,0.6338,0.9752402813442,"G protein-coupled receptor 61","blue",0.113319125745755,0.664987375604807
"1034","Carnmt1",-0.0606626890936428,0.6354,0.9752402813442,"carnosine N-methyltransferase 1","blue",-0.00233723191535131,0.992896875105444
"1035","Scaf1",0.0464473334255127,0.6362,0.9752402813442,"SR-related CTD-associated factor 1","blue",-0.0705685160625841,0.787826538505085
"1036","Prkab1",-0.0902140337158635,0.6384,0.9752402813442,"protein kinase, AMP-activated, beta 1 non-catalytic subunit","blue",0.0340831205815455,0.896676343706721
"1037","Nap1l3",-0.0417173454479336,0.6386,0.975328027681661,"nucleosome assembly protein 1-like 3","blue",0.227945052699177,0.378902260259635
"1038","Ppm1m",0.0778678858977786,0.6422,0.976206927944932,"protein phosphatase 1M","blue",-0.134676838073068,0.606309226376443
"1039","Ddx47",0.0616490937968441,0.6424,0.976206927944932,"DEAD box helicase 47","blue",-0.0456555207928861,0.861870316315356
"1040","Wdr19",-0.0743543944431391,0.644,0.976617281280415,"WD repeat domain 19","blue",0.286946447452327,0.264130261621462
"1041","Ythdc1",-0.0336986662902286,0.6442,0.976617281280415,"YTH domain containing 1","blue",0.200321851823825,0.440766130703747
"1042","Pick1",0.0538448385101358,0.6478,0.976617281280415,"protein interacting with C kinase 1","blue",-0.0616916370896776,0.814045963254355
"1043","Crebrf",-0.0604972582027452,0.6484,0.976617281280415,"CREB3 regulatory factor","blue",0.149284732866495,0.567421411020782
"1044","Map1a",-0.0603128346314943,0.6484,0.976617281280415,"microtubule-associated protein 1 A","blue",0.335469756142749,0.18805374496455
"1045","Tspan6",0.0873702624456385,0.6506,0.976617281280415,"tetraspanin 6","blue",-0.232383372168822,0.369432975819773
"1046","Rpl36al",-0.0359589272729934,0.653,0.976617281280415,"ribosomal protein L36A-like","blue",-0.205518278294494,0.428750259301854
"1047","Smc4",-0.08813054356634,0.656,0.976617281280415,"structural maintenance of chromosomes 4","blue",0.118692967337506,0.650032432538028
"1048","Snx24",0.0779608437358217,0.6562,0.976617281280415,"sorting nexing 24","blue",-0.159453332851406,0.541002691073071
"1049","Ubr2",0.0563590695593508,0.6562,0.976617281280415,"ubiquitin protein ligase E3 component n-recognin 2","blue",0.0201900779867199,0.938693391525881
"1050","Phc3",-0.0686873764382447,0.6568,0.976617281280415,"polyhomeotic 3","blue",0.139050202408273,0.594555230337668
"1051","Mrps36",0.0740976003606439,0.6582,0.976617281280415,"mitochondrial ribosomal protein S36","blue",-0.215360809137217,0.406466776104881
"1052","Slc45a1",0.0487554071465626,0.6582,0.976617281280415,"solute carrier family 45, member 1","blue",-0.0866478726398952,0.740894779278618
"1053","R3hdm2",-0.0586251870308274,0.6596,0.976617281280415,"R3H domain containing 2","blue",0.256386144212368,0.320553020377199
"1054","Fsd1l",0.0650576312515252,0.6606,0.976723866090713,"fibronectin type III and SPRY domain containing 1-like","blue",0.0755124958031987,0.773314657720985
"1055","Appbp2",-0.0564471282460515,0.664,0.97672672543539,"amyloid beta precursor protein (cytoplasmic tail) binding protein 2","blue",0.388530988258209,0.123262623166224
"1056","Rabep1",-0.0466419524637542,0.664,0.97672672543539,"rabaptin, RAB GTPase binding effector protein 1","blue",0.202402130610359,0.435935221618316
"1057","Zhx1",0.0485193905864358,0.6648,0.977021425504508,"zinc fingers and homeoboxes 1","blue",-0.0669360633964628,0.798531240603865
"1058","Atxn2",-0.0761789341522103,0.6654,0.977105408886027,"ataxin 2","blue",0.340813232213693,0.180677818325797
"1059","Akap6",0.0577849240899884,0.6662,0.977336185268575,"A kinase (PRKA) anchor protein 6","blue",0.0352619596752807,0.893121575532133
"1060","Mdn1",-0.0937498314655052,0.667,0.977650203469694,"midasin AAA ATPase 1","blue",0.233292207473547,0.367510356483316
"1061","Mis12",-0.0753086375398828,0.6684,0.977942386655261,"MIS12 kinetochore complex component","blue",0.292497492738572,0.254588320500181
"1062","Sipa1l2",0.0932966269452744,0.6728,0.978147868478374,"signal-induced proliferation-associated 1 like 2","blue",-0.123916467529126,0.635615874309176
"1063","Opcml",-0.0740549556594852,0.6738,0.978147868478374,"opioid binding protein/cell adhesion molecule-like","blue",0.0819082072427089,0.754647019679986
"1064","Dhx36",-0.0801636162597257,0.6742,0.978147868478374,"DEAH (Asp-Glu-Ala-His) box polypeptide 36","blue",0.395309918438243,0.116293743789657
"1065","Bsg",0.0321444258427004,0.6766,0.978147868478374,"basigin","blue",-0.236092487584017,0.36162165093389
"1066","Cfdp1",0.0245222859234211,0.677,0.978147868478374,"craniofacial development protein 1","blue",-0.101208243888248,0.699124803229106
"1067","Impact",-0.0344180037585033,0.677,0.978147868478374,"impact, RWD domain protein","blue",0.190812731452053,0.463194362399391
"1068","Crat",-0.0419533905726759,0.6774,0.978147868478374,"carnitine acetyltransferase","blue",0.177450411854001,0.49564614201652
"1069","Maip1",0.0403542936459127,0.6786,0.978147868478374,"matrix AAA peptidase interacting protein 1","blue",-0.178909456161081,0.492050757933675
"1070","Trim37",-0.0595636669914379,0.6792,0.978147868478374,"tripartite motif-containing 37","blue",0.237643166733275,0.358383669239943
"1071","Polr2c",0.0482775367395742,0.6798,0.978147868478374,"polymerase (RNA) II (DNA directed) polypeptide C","blue",-0.101118100718746,0.699381043327912
"1072","As3mt",-0.0678675855118467,0.681,0.978147868478374,"arsenite methyltransferase","blue",0.135553805403119,0.603944808241547
"1073","Cep112",-0.0847643251805623,0.681,0.978147868478374,"centrosomal protein 112","blue",0.150483762990402,0.564277705616697
"1074","Trim33",-0.0722927856277158,0.6824,0.978147868478374,"tripartite motif-containing 33","blue",0.178591278700491,0.49283374190172
"1075","Eif4g1",-0.0523941721057319,0.6826,0.978147868478374,"eukaryotic translation initiation factor 4, gamma 1","blue",0.347535277379151,0.171675669308885
"1076","Cnot10",-0.0392252523741616,0.6828,0.978147868478374,"CCR4-NOT transcription complex, subunit 10","blue",-0.0175587293982147,0.946671936957298
"1077","Idh3g",-0.0258472379734709,0.6828,0.978147868478374,"isocitrate dehydrogenase 3 (NAD+), gamma","blue",-0.0561890054861464,0.830395015402169
"1078","Tsc22d2",0.0538773223765991,0.6828,0.978147868478374,"TSC22 domain family, member 2","blue",-0.0867924448737027,0.740476440583819
"1079","R3hdm1",-0.0656214262181027,0.6844,0.978147868478374,"R3H domain containing 1","blue",0.270581687796874,0.293526921099608
"1080","Exoc1",-0.0527809367012857,0.6846,0.978147868478374,"exocyst complex component 1","blue",0.238711983811957,0.35616141095793
"1081","Pcgf1",0.0567674344027513,0.6846,0.978147868478374,"polycomb group ring finger 1","blue",-0.0025453820829365,0.992264299101799
"1082","Add3",-0.0324124749949739,0.6862,0.978147868478374,"adducin 3 (gamma)","blue",0.124717057030101,0.633417028681012
"1083","Pdf",-0.0307208294293142,0.6874,0.978147868478374,"peptide deformylase (mitochondrial)","blue",-0.0915682596550267,0.726696271232444
"1084","Dnajc8",-0.0350627982638594,0.689,0.978147868478374,"DnaJ heat shock protein family (Hsp40) member C8","blue",0.199572637920573,0.442512691042175
"1085","Ankrd46",0.0272616974555042,0.6892,0.978147868478374,"ankyrin repeat domain 46","blue",-0.236129512080478,0.361544149065561
"1086","Pdzd11",-0.036398004080417,0.6914,0.978384561475832,"PDZ domain containing 11","blue",-0.110914230273126,0.671719287773923
"1087","Aurkaip1",0.0279475622604011,0.692,0.978384561475832,"aurora kinase A interacting protein 1","blue",-0.320025182818699,0.21048019744814
"1088","Zpr1",0.060876621652783,0.6922,0.978384561475832,"ZPR1 zinc finger","blue",-0.19561870803072,0.451788509747678
"1089","Nek9",0.0617803988313064,0.6924,0.978384561475832,"NIMA (never in mitosis gene a)-related expressed kinase 9","blue",-0.141123734281393,0.58901517602088
"1090","Mecp2",0.0624147438433962,0.6938,0.978384561475832,"methyl CpG binding protein 2","blue",0.129929610704902,0.619172106048678
"1091","Sh3glb1",0.112010130440329,0.6938,0.978384561475832,"SH3-domain GRB2-like B1 (endophilin)","blue",-0.106106114785157,0.685248963201321
"1092","Ino80",0.0655813035336541,0.696,0.978944055081698,"INO80 complex subunit","blue",0.00675208118640662,0.979481408735174
"1093","Cdc16",-0.03906581013125,0.698,0.979922805578343,"CDC16 cell division cycle 16","blue",0.118905612818397,0.649443202925569
"1094","Sirpa",0.0243130409692682,0.6984,0.979922805578343,"signal-regulatory protein alpha","blue",-0.0545986089116413,0.835132876050603
"1095","Pin1",0.0462412542417914,0.7032,0.981624729647011,"peptidyl-prolyl cis/trans isomerase, NIMA-interacting 1","blue",-0.294143528883829,0.251800733627668
"1096","Dennd6b",-0.0437598614564267,0.7052,0.981890966429298,"DENN/MADD domain containing 6B","blue",0.0274630329653762,0.916671821795164
"1097","Ccnq",0.0721413522120367,0.7084,0.982539647844566,"cyclin Q","blue",-0.228322304534446,0.37809222412194
"1098","Tmem183a",0.0339752665930897,0.709,0.982539647844566,"transmembrane protein 183A","blue",0.00545339806254956,0.983427348455419
"1099","B4galt7",-0.0473384226805953,0.7096,0.982539647844566,"xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)","blue",0.0616360935790527,0.814210639785051
"1100","Chd4",-0.0449320628045751,0.7128,0.983018423169751,"chromodomain helicase DNA binding protein 4","blue",0.443860576574237,0.0742981515424543
"1101","Apeh",-0.0315399181805782,0.713,0.983018423169751,"acylpeptide hydrolase","blue",0.0320516704394925,0.902806472217418
"1102","Cspp1",-0.0625588591635395,0.714,0.983018423169751,"centrosome and spindle pole associated protein 1","blue",0.275365303975466,0.28473849962291
"1103","Fth1",0.0209992513144535,0.7152,0.983031803114013,"ferritin heavy polypeptide 1","blue",-0.36662460373887,0.147766818601904
"1104","Emc6",0.0340749631776429,0.7164,0.983576866119672,"ER membrane protein complex subunit 6","blue",-0.195951159776155,0.451004817195503
"1105","Urm1",-0.042153035532519,0.7166,0.983576866119672,"ubiquitin related modifier 1","blue",-0.0271891167524028,0.917500263218856
"1106","Dph2",-0.0563870608948553,0.7184,0.983576866119672,"DPH2 homolog","blue",0.150991139810427,0.562949694252391
"1107","Jakmip3",-0.0924859607391153,0.7184,0.983576866119672,"janus kinase and microtubule interacting protein 3","blue",0.304203871516373,0.235179159287158
"1108","Herc2",-0.057926085029794,0.721,0.983648003101978,"HECT and RLD domain containing E3 ubiquitin protein ligase 2","blue",0.27451459406446,0.286289630171352
"1109","Fip1l1",-0.0517611278530303,0.7212,0.983648003101978,"FIP1 like 1 (S. cerevisiae)","blue",0.221155065117402,0.393644519144481
"1110","Ppil3",-0.0314067944139094,0.7224,0.983648003101978,"peptidylprolyl isomerase (cyclophilin)-like 3","blue",-0.0582999524112928,0.824114961075713
"1111","Nab1",0.06718680866733,0.7226,0.983648003101978,"Ngfi-A binding protein 1","blue",-0.272206898845556,0.290523018577505
"1112","Dmac1",0.0250461952642729,0.7242,0.983648003101978,"distal membrane arm assembly complex 1","blue",-0.152576618206972,0.558808586509875
"1113","Map2",-0.0428810666139299,0.7244,0.983648003101978,"microtubule-associated protein 2","blue",0.27852607569261,0.279020061287496
"1114","Chkb",0.0743833127801272,0.7248,0.983648003101978,"choline kinase beta","blue",-0.156181985655483,0.549441448738183
"1115","Chd6",-0.0527182210516921,0.7252,0.983648003101978,"chromodomain helicase DNA binding protein 6","blue",0.343020274435878,0.177688269300714
"1116","Rala",-0.0215753657089186,0.7252,0.983648003101978,"v-ral simian leukemia viral oncogene A (ras related)","blue",0.0931594552071786,0.722122336427925
"1117","Bag5",-0.0288813239649883,0.7256,0.983648003101978,"BCL2-associated athanogene 5","blue",-0.00302289621695236,0.990813133155113
"1118","Rap1gap2",0.0343983405283108,0.7258,0.983648003101978,"RAP1 GTPase activating protein 2","blue",-0.125213672938366,0.632054511680856
"1119","Stag1",-0.0402415784121928,0.726,0.983648003101978,"stromal antigen 1","blue",0.165951692459707,0.524413929505838
"1120","Smarca2",-0.0384572414550863,0.7266,0.983648003101978,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","blue",0.278474136291972,0.279113459911219
"1121","Mcee",0.0539669289048419,0.7308,0.983648003101978,"methylmalonyl CoA epimerase","blue",-0.364621083582598,0.150162650075641
"1122","Slc35a1",-0.0527918428441696,0.7312,0.983648003101978,"solute carrier family 35 (CMP-sialic acid transporter), member 1","blue",0.0156140285674571,0.95257161052565
"1123","Arhgap5",-0.060508421749506,0.732,0.983648003101978,"Rho GTPase activating protein 5","blue",0.206500885690739,0.426497515422303
"1124","Fhip2b",-0.0403195442969144,0.732,0.983648003101978,"FHF complex subunit HOOK interacting protein 2B","blue",0.0197576684586707,0.94000414661357
"1125","Stag2",-0.0406884926508626,0.7336,0.983648003101978,"stromal antigen 2","blue",0.180396898444148,0.488398347797701
"1126","Mmab",-0.040519496145957,0.7344,0.983648003101978,"methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)","blue",0.0724139139657549,0.782401820676373
"1127","Pcyt1a",0.0390792197996976,0.735,0.983648003101978,"phosphate cytidylyltransferase 1, choline, alpha isoform","blue",-0.0637433129384376,0.807968325637211
"1128","Cdk12",-0.07597449357388,0.7352,0.983648003101978,"cyclin-dependent kinase 12","blue",0.307334830837169,0.230151831542035
"1129","Fam199x",-0.0384619795865895,0.737,0.983648003101978,"family with sequence similarity 199, X-linked","blue",0.263134925072541,0.307528333611028
"1130","Cacna1c",-0.0622203501381628,0.7376,0.983648003101978,"calcium channel, voltage-dependent, L type, alpha 1C subunit","blue",0.0538309797158273,0.837421606680829
"1131","Mtf1",-0.0553149981561871,0.7382,0.983648003101978,"metal response element binding transcription factor 1","blue",0.154858809428895,0.552871133762388
"1132","Wapl",-0.0446958574065333,0.7392,0.983648003101978,"WAPL cohesin release factor","blue",0.20913140697547,0.420497283187279
"1133","Ptpra",-0.0263120197849656,0.7394,0.983648003101978,"protein tyrosine phosphatase, receptor type, A","blue",-0.0696117050907449,0.790642823716765
"1134","Ggps1",-0.0461719601031874,0.7472,0.983789715053248,"geranylgeranyl diphosphate synthase 1","blue",0.20980765327093,0.418961974621694
"1135","Letmd1",0.0554763072497897,0.7472,0.983789715053248,"LETM1 domain containing 1","blue",-0.113663038284188,0.664026637964299
"1136","Ran",-0.0186409435207935,0.7472,0.983789715053248,"RAN, member RAS oncogene family","blue",0.00591311566644632,0.982030489077215
"1137","Gria4",0.0452949997111789,0.7482,0.983789715053248,"glutamate receptor, ionotropic, AMPA4 (alpha 4)","blue",0.0112835681427799,0.965716950615811
"1138","Nlk",0.048831791176692,0.7496,0.983957866462011,"nemo like kinase","blue",-0.117903331033483,0.65222218788419
"1139","Mast4",-0.0398936881651935,0.7508,0.984181348637016,"microtubule associated serine/threonine kinase family member 4","blue",0.188807969067691,0.467994281601999
"1140","Crnkl1",0.0505957376135022,0.752,0.984181348637016,"crooked neck pre-mRNA splicing factor 1","blue",-0.0912744750867441,0.727541723428146
"1141","Nrsn1",0.0260311704056804,0.752,0.984181348637016,"neurensin 1","blue",-0.190791733633693,0.463244508828453
"1142","Tagln2",0.0565416897695759,0.752,0.984181348637016,"transgelin 2","blue",-0.0964262914311601,0.712759716688786
"1143","Tob1",-0.055549070657114,0.7534,0.984831543816153,"transducer of ErbB-2.1","blue",0.127466779146106,0.625886985164155
"1144","Pnma8b",-0.0253682265605768,0.7564,0.985582425742574,"PNMA family member 8B","blue",0.30177259850966,0.239130646699009
"1145","Paqr3",-0.052189919851708,0.758,0.985914006267211,"progestin and adipoQ receptor family member III","blue",0.00128189088143475,0.996104149390063
"1146","Smim26",0.0337288295849101,0.7584,0.985914006267211,"small integral membrane protein 26","blue",-0.151185172751309,0.562442188580136
"1147","Emg1",-0.0328034228724592,0.7592,0.986059193165638,"EMG1 N1-specific pseudouridine methyltransferase","blue",0.0823791555848806,0.753277357065969
"1148","Katnb1",0.0429026384070008,0.7592,0.986059193165638,"katanin p80 (WD40-containing) subunit B 1","blue",-0.0895227402233757,0.732589000260173
"1149","Ptpre",0.0385093639354537,0.76,0.986232122587968,"protein tyrosine phosphatase, receptor type, E","blue",0.113265067985031,0.665138433670439
"1150","Ica1",-0.0411559917010216,0.7604,0.986232122587968,"islet cell autoantigen 1","blue",0.16509244873986,0.526593891110094
"1151","Sorbs1",-0.0254327798906955,0.7604,0.986232122587968,"sorbin and SH3 domain containing 1","blue",0.211463702474055,0.415214687762611
"1152","P2ry1",0.0460856679695887,0.761,0.986232122587968,"purinergic receptor P2Y, G-protein coupled 1","blue",-0.0960047710166989,0.713965631748158
"1153","Wdtc1",0.0268881487148667,0.763,0.986499952754418,"WD and tetratricopeptide repeats 1","blue",-0.0943709576257307,0.718645788748546
"1154","Ccdc173",0.070350443334724,0.7644,0.986631940382983,"coiled-coil domain containing 173","blue",0.0323131265138551,0.902017200979264
"1155","Hdac9",0.0606400463905468,0.7662,0.986978936470588,"histone deacetylase 9","blue",-0.140363701954852,0.591043348807374
"1156","Ndufa9",0.0287397238636151,0.7664,0.986978936470588,"NADH:ubiquinone oxidoreductase subunit A9","blue",-0.175287662992411,0.500998606126666
"1157","Rap1b",0.0210440264483953,0.7666,0.987050701044509,"RAS related protein 1b","blue",-0.178094417820018,0.494057632403676
"1158","Trim66",0.0439345799504141,0.7676,0.987225391207153,"tripartite motif-containing 66","blue",-0.0576434460158864,0.826067000797432
"1159","Hnrnph1",0.0214881925205308,0.7688,0.987225391207153,"heterogeneous nuclear ribonucleoprotein H1","blue",-0.228453917719478,0.377809848936935
"1160","Ndufc2",0.0198734828006035,0.7702,0.987225391207153,"NADH:ubiquinone oxidoreductase subunit C2","blue",-0.345148166139313,0.174837332888008
"1161","Tars2",0.0304594753549035,0.7708,0.987225391207153,"threonyl-tRNA synthetase 2, mitochondrial (putative)","blue",-0.322257020903976,0.20713707343804
"1162","Grm1",-0.0643799578436184,0.7734,0.987225391207153,"glutamate receptor, metabotropic 1","blue",0.275436473442921,0.284608965010751
"1163","Fam161a",-0.0610360136613393,0.7738,0.987225391207153,"family with sequence similarity 161, member A","blue",0.15901227537422,0.54213704786149
"1164","Tbc1d13",0.0361656530314782,0.774,0.987225391207153,"TBC1 domain family, member 13","blue",-0.148468107114611,0.569566791546421
"1165","Foxred2",0.054913645082892,0.7748,0.987275393352574,"FAD-dependent oxidoreductase domain containing 2","blue",0.046698406813009,0.858744498815968
"1166","Ints1",-0.0490733094232674,0.7754,0.987325348967057,"integrator complex subunit 1","blue",0.361419154412804,0.154046373057008
"1167","Prr13",-0.0194180308377652,0.7762,0.98740414536667,"proline rich 13","blue",-0.110092967179031,0.67402365679339
"1168","Zswim6",-0.0577655199043434,0.7764,0.98740414536667,"zinc finger SWIM-type containing 6","blue",0.0596300162123844,0.820163180251734
"1169","Hlcs",0.0583145295701812,0.7836,0.987939537003281,"holocarboxylase synthetase (biotin-","blue",-0.151088721478844,0.562694438363649
"1170","Ppp2r5e",-0.0298341582461434,0.784,0.987939537003281,"protein phosphatase 2, regulatory subunit B', epsilon","blue",0.227646468440429,0.379544058769448
"1171","Rpp30",0.0404647939937028,0.7846,0.987939537003281,"ribonuclease P/MRP 30 subunit","blue",-0.187424088683252,0.471321983411719
"1172","Smpd1",0.0263735793040887,0.7862,0.987939537003281,"sphingomyelin phosphodiesterase 1, acid lysosomal","blue",-0.229062602756395,0.376505434139739
"1173","Hmces",0.039507592266486,0.788,0.987939537003281,"5-hydroxymethylcytosine (hmC) binding, ES cell specific","blue",-0.116201300825959,0.656951245598837
"1174","Pfdn5",-0.0239904769654729,0.7882,0.987939537003281,"prefoldin 5","blue",-0.223158211716815,0.389263363058882
"1175","Adipor1",0.0263026267451201,0.7894,0.987939537003281,"adiponectin receptor 1","blue",-0.2726151732623,0.289771321447454
"1176","Med6",0.0504765771842113,0.79,0.987939537003281,"mediator complex subunit 6","blue",-0.0146432335033796,0.955517618727847
"1177","Plppr1",0.0409448886631418,0.7912,0.987939537003281,"phospholipid phosphatase related 1","blue",-0.0855660268720844,0.744027413348439
"1178","Ctdsp1",0.0414114826744552,0.7928,0.988306676382184,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1","blue",-0.197134607207692,0.448220665669473
"1179","Atad2b",-0.0448411877613637,0.7954,0.988713507625272,"ATPase family, AAA domain containing 2B","blue",0.0952711867792211,0.716065846571942
"1180","Dpm3",-0.0263053093536785,0.7972,0.988822512760813,"dolichyl-phosphate mannosyltransferase polypeptide 3","blue",0.00975534670917521,0.970358106149316
"1181","Parp4",-0.044694741246416,0.8026,0.988822512760813,"poly (ADP-ribose) polymerase family, member 4","blue",0.0546853907864471,0.834874209250148
"1182","Trappc10",0.0246711416334708,0.8028,0.988822512760813,"trafficking protein particle complex 10","blue",0.116651518569257,0.655699117590511
"1183","Pdlim4",-0.0525688144275867,0.8046,0.988822512760813,"PDZ and LIM domain 4","blue",-0.0751306719453304,0.774432948785541
"1184","Pogk",0.0186946375415102,0.8048,0.988822512760813,"pogo transposable element with KRAB domain","blue",-0.0164862675121209,0.949925178269261
"1185","Acox3",0.0346541850524433,0.8054,0.988822512760813,"acyl-Coenzyme A oxidase 3, pristanoyl","blue",-0.106002965596161,0.685540227849824
"1186","Borcs6",-0.0282074312732519,0.81,0.988837100780696,"BLOC-1 related complex subunit 6","blue",0.0459564181636136,0.860968242801908
"1187","Nif3l1",-0.0518938580097523,0.8102,0.988837100780696,"Ngg1 interacting factor 3-like 1 (S. pombe)","blue",-0.0554474146471272,0.832603569327798
"1188","Hs1bp3",-0.0471326408922215,0.8108,0.988837100780696,"HCLS1 binding protein 3","blue",0.0487279151727289,0.852667224198446
"1189","Ctcf",-0.0309479188626245,0.8118,0.988837100780696,"CCCTC-binding factor","blue",0.145301844203507,0.577917558839082
"1190","Tasor2",0.046516964398319,0.8124,0.988837100780696,"transcription activation suppressor family member 2","blue",0.0506740511468331,0.846846951404651
"1191","Tcaim",-0.0175152535008749,0.8126,0.988837100780696,"T cell activation inhibitor, mitochondrial","blue",0.168016961886704,0.519191205617394
"1192","Pnn",-0.0254628001836146,0.8136,0.988837100780696,"pinin","blue",0.151407977285916,0.561859673210925
"1193","Ankib1",0.0355346564997534,0.8146,0.988837100780696,"ankyrin repeat and IBR domain containing 1","blue",0.0746856201146464,0.77573695211891
"1194","Btbd8",-0.035440948401269,0.8146,0.988837100780696,"BTB (POZ) domain containing 8","blue",0.255534457001678,0.322219311964506
"1195","Pex5",-0.0278383190124583,0.817,0.988867643683235,"peroxisomal biogenesis factor 5","blue",0.115652663712036,0.658478260762802
"1196","Fndc3a",-0.0464827215068704,0.8196,0.989017678307063,"fibronectin type III domain containing 3A","blue",0.275629652923115,0.284257541621398
"1197","Ubxn1",-0.00911734345200887,0.8208,0.989017678307063,"UBX domain protein 1","blue",-0.0231121659230416,0.929839780161234
"1198","Pard3",0.0314094627860424,0.8216,0.989017678307063,"par-3 family cell polarity regulator","blue",0.206730806266514,0.425971289584772
"1199","Pdlim2",0.0541697572139501,0.8222,0.989017678307063,"PDZ and LIM domain 2","blue",-0.169046302571366,0.516597193027305
"1200","Ric8a",0.0228328774531157,0.8224,0.989017678307063,"RIC8 guanine nucleotide exchange factor A","blue",-0.0515564844218396,0.844210321329252
"1201","Rnf214",-0.0256380111014396,0.8226,0.989017678307063,"ring finger protein 214","blue",0.329035180609449,0.197196330747436
"1202","Ctnnd1",-0.0188088558573396,0.8244,0.989017678307063,"catenin (cadherin associated protein), delta 1","blue",0.00574176841881516,0.982551124896277
"1203","Sspn",-0.0371336665960005,0.8248,0.989017678307063,"sarcospan","blue",0.247301429148837,0.338586709109583
"1204","Rgs17",-0.0250280545214645,0.8272,0.989017678307063,"regulator of G-protein signaling 17","blue",0.249434653172924,0.334300729000195
"1205","Psma1",0.0128827716927074,0.8274,0.989017678307063,"proteasome subunit alpha 1","blue",-0.112753848289643,0.666567578661732
"1206","Tcf19",0.0232902597513576,0.8276,0.989017678307063,"transcription factor 19","blue",-0.150181690714659,0.565068992588691
"1207","Adck1",-0.0280464328647545,0.8278,0.989017678307063,"aarF domain containing kinase 1","blue",0.0387709829744152,0.882551806076925
"1208","Auts2",0.0408456770364003,0.828,0.989017678307063,"autism susceptibility candidate 2","blue",0.102158583372586,0.696425250230237
"1209","Tmtc3",0.0448987956265343,0.8286,0.989017678307063,"transmembrane and tetratricopeptide repeat containing 3","blue",0.122462440631076,0.639616766840904
"1210","Psmd14",-0.0183211743297402,0.8292,0.989017678307063,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14","blue",0.0824001097045887,0.753216432171653
"1211","Cbx3",0.0145913066356069,0.831,0.989221408695652,"chromobox 3","blue",-0.0845913180997476,0.7468530727589
"1212","Nr1d2",-0.0354986467688314,0.831,0.989221408695652,"nuclear receptor subfamily 1, group D, member 2","blue",0.0102090494727716,0.968980126327512
"1213","Cfap97",0.0326495157049047,0.8312,0.989221408695652,"cilia and flagella associated protein 97","blue",0.0716994011709014,0.784501086663079
"1214","Mgat4b",0.0474504855644136,0.8312,0.989221408695652,"mannoside acetylglucosaminyltransferase 4, isoenzyme B","blue",-0.0757880018227227,0.772508013498031
"1215","Clock",-0.0259481944180111,0.833,0.989945217844124,"circadian locomotor output cycles kaput","blue",0.326650599696027,0.200657150762669
"1216","Tpst1",-0.0210208013485458,0.8336,0.989945217844124,"protein-tyrosine sulfotransferase 1","blue",-0.0629989115056757,0.810172269352447
"1217","Osbpl5",0.0316666748100674,0.8358,0.989969836745271,"oxysterol binding protein-like 5","blue",-0.0690514642531382,0.792292981150172
"1218","Ttc9",0.0214841493508766,0.836,0.989969836745271,"tetratricopeptide repeat domain 9","blue",0.0139939228545409,0.957488345387242
"1219","Tlnrd1",0.0239412947461162,0.8364,0.989969836745271,"talin rod domain containing 1","blue",-0.195270649129565,0.452609731751416
"1220","Gap43",-0.0224199904387383,0.837,0.989969836745271,"growth associated protein 43","blue",0.218508434173802,0.399473850450774
"1221","Gpn1",0.0353760672995942,0.837,0.989969836745271,"GPN-loop GTPase 1","blue",-0.197539668658201,0.447269740765712
"1222","Pias1",-0.0133021907808715,0.84,0.990411029728565,"protein inhibitor of activated STAT 1","blue",0.13847761715286,0.596088809972874
"1223","Adgrb3",-0.0384878088753586,0.8402,0.990541235248514,"adhesion G protein-coupled receptor B3","blue",0.258888122394882,0.315687253401733
"1224","Hikeshi",0.0193290173128808,0.8418,0.990805469556243,"heat shock protein nuclear import factor","blue",-0.148706167737093,0.568941017787167
"1225","Prickle2",-0.0236890023175675,0.842,0.990805469556243,"prickle planar cell polarity protein 2","blue",0.0756216380276179,0.772995077816235
"1226","Sgms1",-0.0204350479555764,0.842,0.990805469556243,"sphingomyelin synthase 1","blue",-0.154641863817155,0.553434354738188
